Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date,PMIS - Total Customer Throughput (Unadjusted)
2619,2017-08-21,21:00:00,1.0,34,Monday,,,2019-08-19,5.0
2620,2017-08-26,07:00:00,4.0,34,Saturday,,,2019-08-24,8.0
2621,,08:00:00,,34,Saturday,2018-08-25,8.0,2019-08-24,5.0
2622,,09:00:00,,34,Saturday,2018-08-25,2.0,2019-08-24,1.0
2623,,11:00:00,,34,Saturday,,,2019-08-24,3.0
2624,,13:00:00,,34,Saturday,2018-08-25,2.0,2019-08-24,2.0
2625,,15:00:00,,34,Saturday,2018-08-25,2.0,2019-08-24,10.0
2626,,16:00:00,,34,Saturday,2018-08-25,4.0,2019-08-24,4.0
2627,,17:00:00,,34,Saturday,2018-08-25,1.0,2019-08-24,4.0
2628,,18:00:00,,34,Saturday,2018-08-25,10.0,,
2629,,08:00:00,,34,Sunday,,,2019-08-25,1.0
2630,2017-08-27,09:00:00,2.0,34,Sunday,,,,
2631,,10:00:00,,34,Sunday,,,2019-08-25,10.0
2632,,11:00:00,,34,Sunday,,,2019-08-25,2.0
2633,,13:00:00,,34,Sunday,,,2019-08-25,2.0
2634,,14:00:00,,34,Sunday,,,2019-08-25,7.0
2635,,15:00:00,,34,Sunday,,,2019-08-25,2.0
2636,,16:00:00,,34,Sunday,,,2019-08-25,1.0
2637,,17:00:00,,34,Sunday,,,2019-08-25,2.0
2638,,06:00:00,,34,Thursday,2018-08-23,2.0,2019-08-22,8.0
2639,,07:00:00,,34,Thursday,,,2019-08-22,13.0
2640,,08:00:00,,34,Thursday,,,2019-08-22,2.0
2641,2017-08-24,09:00:00,8.0,34,Thursday,,,2019-08-22,4.0
2642,,10:00:00,,34,Thursday,,,2019-08-22,4.0
2643,,11:00:00,,34,Thursday,2018-08-23,3.0,,
2644,2017-08-24,13:00:00,7.0,34,Thursday,,,2019-08-22,3.0
2645,2017-08-24,14:00:00,5.0,34,Thursday,,,2019-08-22,12.0
2646,,15:00:00,,34,Thursday,2018-08-23,6.0,,
2647,,16:00:00,,34,Thursday,2018-08-23,4.0,,
2648,,17:00:00,,34,Thursday,2018-08-23,5.0,,
2649,,20:00:00,,34,Thursday,2018-08-23,1.0,2019-08-22,8.0
2650,,21:00:00,,34,Thursday,2018-08-23,2.0,,
2651,2017-08-22,08:00:00,1.0,34,Tuesday,2018-08-21,2.0,2019-08-20,7.0
2652,,11:00:00,,34,Tuesday,2018-08-21,6.0,2019-08-20,3.0
2653,,12:00:00,,34,Tuesday,,,2019-08-20,3.0
2654,,13:00:00,,34,Tuesday,2018-08-21,1.0,2019-08-20,2.0
2655,,14:00:00,,34,Tuesday,2018-08-21,3.0,2019-08-20,8.0
2656,,15:00:00,,34,Tuesday,,,2019-08-20,4.0
2657,,16:00:00,,34,Tuesday,2018-08-21,2.0,2019-08-20,5.0
2658,,18:00:00,,34,Tuesday,2018-08-21,8.0,2019-08-20,8.0
2659,,21:00:00,,34,Tuesday,,,2019-08-20,1.0
2660,,07:00:00,,34,Wednesday,2018-08-22,3.0,,
2661,,08:00:00,,34,Wednesday,,,2019-08-21,4.0
2662,,09:00:00,,34,Wednesday,,,2019-08-21,5.0
2663,,11:00:00,,34,Wednesday,,,2019-08-21,1.0
2664,,12:00:00,,34,Wednesday,2018-08-22,2.0,2019-08-21,1.0
2665,,14:00:00,,34,Wednesday,2018-08-22,11.0,2019-08-21,3.0
2666,,15:00:00,,34,Wednesday,,,2019-08-21,10.0
2667,,16:00:00,,34,Wednesday,2018-08-22,4.0,2019-08-21,3.0
2668,,20:00:00,,34,Wednesday,2018-08-22,4.0,,
2669,,21:00:00,,34,Wednesday,,,2019-08-21,2.0
2670,,06:00:00,,35,Friday,2018-08-31,2.0,,
2671,,07:00:00,,35,Friday,2018-08-31,5.0,2019-08-30,1.0
2672,,09:00:00,,35,Friday,2018-08-31,2.0,2019-08-30,1.0
2673,,10:00:00,,35,Friday,2018-08-31,2.0,2019-08-30,5.0
2674,,11:00:00,,35,Friday,2018-08-31,2.0,2019-08-30,1.0
2675,,13:00:00,,35,Friday,2018-08-31,1.0,2019-08-30,4.0
2676,2017-09-01,14:00:00,1.0,35,Friday,2018-08-31,2.0,2019-08-30,1.0
2677,2017-09-01,15:00:00,3.0,35,Friday,,,2019-08-30,4.0
2678,,16:00:00,,35,Friday,,,2019-08-30,3.0
2679,,17:00:00,,35,Friday,2018-08-31,1.0,,
2680,,18:00:00,,35,Friday,2018-08-31,1.0,2019-08-30,4.0
2681,,19:00:00,,35,Friday,,,2019-08-30,2.0
2682,,20:00:00,,35,Friday,2018-08-31,3.0,2019-08-30,2.0
2683,,21:00:00,,35,Friday,,,2019-08-30,2.0
2684,,04:00:00,,35,Monday,2018-08-27,1.0,,
2685,,06:00:00,,35,Monday,,,2019-08-26,1.0
2686,,07:00:00,,35,Monday,,,2019-08-26,2.0
2687,,08:00:00,,35,Monday,2018-08-27,2.0,2019-08-26,3.0
2688,,09:00:00,,35,Monday,2018-08-27,2.0,,
2689,2017-08-28,11:00:00,3.0,35,Monday,,,,
2690,,13:00:00,,35,Monday,2018-08-27,1.0,2019-08-26,3.0
2691,,14:00:00,,35,Monday,,,2019-08-26,12.0
2692,,15:00:00,,35,Monday,2018-08-27,11.0,2019-08-26,3.0
2693,2017-08-28,16:00:00,1.0,35,Monday,,,2019-08-26,2.0
2694,,17:00:00,,35,Monday,2018-08-27,2.0,2019-08-26,1.0
2695,,18:00:00,,35,Monday,2018-08-27,1.0,,
2696,,19:00:00,,35,Monday,2018-08-27,3.0,,
2697,,20:00:00,,35,Monday,2018-08-27,11.0,,
2698,,06:00:00,,35,Saturday,,,2019-08-31,2.0
2699,,07:00:00,,35,Saturday,,,2019-08-31,8.0
2700,,08:00:00,,35,Saturday,2018-09-01,2.0,,
2701,,09:00:00,,35,Saturday,2018-09-01,2.0,2019-08-31,7.0
2702,,10:00:00,,35,Saturday,,,2019-08-31,2.0
2703,,11:00:00,,35,Saturday,,,2019-08-31,1.0
2704,,14:00:00,,35,Saturday,2018-09-01,22.0,2019-08-31,13.0
2705,2017-09-02,15:00:00,5.0,35,Saturday,,,,
2706,,16:00:00,,35,Saturday,2018-09-01,7.0,2019-08-31,10.0
2707,,17:00:00,,35,Saturday,2018-09-01,2.0,,
2708,,18:00:00,,35,Saturday,,,2019-08-31,4.0
2709,2017-09-02,20:00:00,2.0,35,Saturday,,,,
2710,,21:00:00,,35,Saturday,,,2019-08-31,2.0
2711,,04:00:00,,35,Sunday,2018-09-02,3.0,,
2712,,07:00:00,,35,Sunday,2018-09-02,2.0,,
2713,,09:00:00,,35,Sunday,2018-09-02,3.0,2019-09-01,5.0
2714,,10:00:00,,35,Sunday,2018-09-02,3.0,,
2715,,13:00:00,,35,Sunday,2018-09-02,2.0,2019-09-01,6.0
2716,2017-09-03,14:00:00,4.0,35,Sunday,2018-09-02,5.0,2019-09-01,6.0
2717,2017-09-03,15:00:00,2.0,35,Sunday,2018-09-02,4.0,2019-09-01,11.0
2718,,16:00:00,,35,Sunday,,,2019-09-01,10.0
2719,,17:00:00,,35,Sunday,2018-09-02,2.0,,
2720,,18:00:00,,35,Sunday,,,2019-09-01,3.0
2721,,19:00:00,,35,Sunday,,,2019-09-01,2.0
2722,,20:00:00,,35,Sunday,2018-09-02,2.0,,
2723,,21:00:00,,35,Sunday,,,2019-09-01,5.0
2724,,04:00:00,,35,Thursday,,,2019-08-29,2.0
2725,,07:00:00,,35,Thursday,2018-08-30,2.0,2019-08-29,3.0
2726,,08:00:00,,35,Thursday,2018-08-30,4.0,2019-08-29,8.0
2727,2017-08-31,09:00:00,1.0,35,Thursday,2018-08-30,6.0,,
2728,,12:00:00,,35,Thursday,2018-08-30,1.0,,
2729,,13:00:00,,35,Thursday,2018-08-30,3.0,,
2730,2017-08-31,14:00:00,5.0,35,Thursday,2018-08-30,5.0,2019-08-29,3.0
2731,2017-08-31,15:00:00,2.0,35,Thursday,,,2019-08-29,21.0
2732,2017-08-31,16:00:00,2.0,35,Thursday,,,2019-08-29,7.0
2733,,17:00:00,,35,Thursday,2018-08-30,6.0,2019-08-29,4.0
2734,,18:00:00,,35,Thursday,2018-08-30,1.0,2019-08-29,4.0
2735,,19:00:00,,35,Thursday,2018-08-30,1.0,,
2736,2017-08-31,20:00:00,3.0,35,Thursday,,,,
2737,,21:00:00,,35,Thursday,2018-08-30,1.0,,
2738,,06:00:00,,35,Tuesday,,,2019-08-27,3.0
2739,,07:00:00,,35,Tuesday,2018-08-28,9.0,2019-08-27,1.0
2740,,09:00:00,,35,Tuesday,,,2019-08-27,4.0
2741,,10:00:00,,35,Tuesday,2018-08-28,2.0,,
2742,,11:00:00,,35,Tuesday,2018-08-28,2.0,2019-08-27,2.0
2743,2017-08-29,12:00:00,1.0,35,Tuesday,,,2019-08-27,2.0
2744,2017-08-29,13:00:00,1.0,35,Tuesday,2018-08-28,2.0,2019-08-27,3.0
2745,,14:00:00,,35,Tuesday,2018-08-28,6.0,,
2746,,15:00:00,,35,Tuesday,2018-08-28,2.0,2019-08-27,7.0
2747,,16:00:00,,35,Tuesday,2018-08-28,8.0,2019-08-27,1.0
2748,2017-08-29,17:00:00,1.0,35,Tuesday,,,2019-08-27,2.0
2749,2017-08-29,18:00:00,5.0,35,Tuesday,2018-08-28,2.0,2019-08-27,6.0
2750,,19:00:00,,35,Tuesday,,,2019-08-27,3.0
2751,2017-08-29,20:00:00,4.0,35,Tuesday,2018-08-28,7.0,2019-08-27,2.0
2752,,06:00:00,,35,Wednesday,,,2019-08-28,3.0
2753,2017-08-30,07:00:00,1.0,35,Wednesday,2018-08-29,3.0,2019-08-28,4.0
2754,,08:00:00,,35,Wednesday,2018-08-29,5.0,,
2755,,09:00:00,,35,Wednesday,,,2019-08-28,4.0
2756,,10:00:00,,35,Wednesday,2018-08-29,2.0,2019-08-28,3.0
2757,,11:00:00,,35,Wednesday,2018-08-29,1.0,2019-08-28,6.0
2758,,12:00:00,,35,Wednesday,2018-08-29,6.0,,
2759,2017-08-30,14:00:00,5.0,35,Wednesday,,,2019-08-28,5.0
2760,,15:00:00,,35,Wednesday,2018-08-29,2.0,,
2761,2017-08-30,16:00:00,1.0,35,Wednesday,2018-08-29,6.0,,
2762,2017-08-30,17:00:00,1.0,35,Wednesday,2018-08-29,8.0,2019-08-28,2.0
2763,,20:00:00,,35,Wednesday,,,2019-08-28,1.0
2764,,21:00:00,,35,Wednesday,,,2019-08-28,2.0
2765,2017-09-08,07:00:00,3.0,36,Friday,2018-09-07,1.0,2019-09-06,1.0
2766,2017-09-08,08:00:00,2.0,36,Friday,,,2019-09-06,7.0
2767,,09:00:00,,36,Friday,,,2019-09-06,2.0
2768,,10:00:00,,36,Friday,2018-09-07,1.0,2019-09-06,2.0
2769,,11:00:00,,36,Friday,2018-09-07,8.0,2019-09-06,5.0
2770,2017-09-08,12:00:00,2.0,36,Friday,2018-09-07,3.0,,
2771,,13:00:00,,36,Friday,2018-09-07,1.0,2019-09-06,6.0
2772,2017-09-08,14:00:00,11.0,36,Friday,2018-09-07,9.0,,
2773,,15:00:00,,36,Friday,2018-09-07,5.0,2019-09-06,1.0
2774,,16:00:00,,36,Friday,2018-09-07,2.0,,
2775,,17:00:00,,36,Friday,2018-09-07,1.0,,
2776,2017-09-08,18:00:00,1.0,36,Friday,,,,
2777,,20:00:00,,36,Friday,2018-09-07,3.0,2019-09-06,1.0
2778,,21:00:00,,36,Friday,2018-09-07,1.0,2019-09-06,2.0
2779,,06:00:00,,36,Monday,2018-09-03,2.0,2019-09-02,3.0
2780,2017-09-04,08:00:00,2.0,36,Monday,,,,
2781,,09:00:00,,36,Monday,2018-09-03,4.0,2019-09-02,1.0
2782,,10:00:00,,36,Monday,,,2019-09-02,8.0
2783,2017-09-04,11:00:00,1.0,36,Monday,,,2019-09-02,13.0
2784,,12:00:00,,36,Monday,2018-09-03,1.0,,
2785,,13:00:00,,36,Monday,2018-09-03,2.0,,
2786,,14:00:00,,36,Monday,2018-09-03,5.0,2019-09-02,6.0
2787,2017-09-04,15:00:00,1.0,36,Monday,2018-09-03,7.0,2019-09-02,2.0
2788,2017-09-04,16:00:00,4.0,36,Monday,,,2019-09-02,2.0
2789,2017-09-04,17:00:00,2.0,36,Monday,,,2019-09-02,5.0
2790,,18:00:00,,36,Monday,,,2019-09-02,2.0
2791,,19:00:00,,36,Monday,2018-09-03,3.0,,
2792,,20:00:00,,36,Monday,,,2019-09-02,2.0
2793,,21:00:00,,36,Monday,2018-09-03,2.0,,
2794,,06:00:00,,36,Saturday,2018-09-08,3.0,,
2795,,08:00:00,,36,Saturday,2018-09-08,4.0,2019-09-07,2.0
2796,,09:00:00,,36,Saturday,2018-09-08,5.0,,
2797,2017-09-09,10:00:00,1.0,36,Saturday,,,2019-09-07,1.0
2798,,14:00:00,,36,Saturday,,,2019-09-07,2.0
2799,,16:00:00,,36,Saturday,2018-09-08,2.0,,
2800,,17:00:00,,36,Saturday,,,2019-09-07,1.0
2801,,20:00:00,,36,Saturday,2018-09-08,1.0,,
2802,,21:00:00,,36,Saturday,,,2019-09-07,1.0
2803,,06:00:00,,36,Sunday,2018-09-09,2.0,,
2804,,07:00:00,,36,Sunday,,,2019-09-08,2.0
2805,,08:00:00,,36,Sunday,2018-09-09,2.0,2019-09-08,6.0
2806,,09:00:00,,36,Sunday,2018-09-09,2.0,2019-09-08,4.0
2807,,10:00:00,,36,Sunday,,,2019-09-08,2.0
2808,,14:00:00,,36,Sunday,2018-09-09,10.0,2019-09-08,8.0
2809,,15:00:00,,36,Sunday,2018-09-09,4.0,2019-09-08,2.0
2810,,16:00:00,,36,Sunday,,,2019-09-08,6.0
2811,2017-09-10,17:00:00,3.0,36,Sunday,,,,
2812,,18:00:00,,36,Sunday,2018-09-09,1.0,2019-09-08,1.0
2813,2017-09-10,21:00:00,1.0,36,Sunday,2018-09-09,1.0,,
2814,,05:00:00,,36,Thursday,2018-09-06,1.0,,
2815,,06:00:00,,36,Thursday,,,2019-09-05,7.0
2816,,08:00:00,,36,Thursday,2018-09-06,3.0,,
2817,2017-09-07,09:00:00,1.0,36,Thursday,2018-09-06,3.0,2019-09-05,4.0
2818,,10:00:00,,36,Thursday,2018-09-06,4.0,2019-09-05,13.0
2819,2017-09-07,11:00:00,3.0,36,Thursday,,,2019-09-05,3.0
2820,2017-09-07,12:00:00,1.0,36,Thursday,2018-09-06,2.0,2019-09-05,2.0
2821,,13:00:00,,36,Thursday,,,2019-09-05,2.0
2822,,14:00:00,,36,Thursday,2018-09-06,1.0,2019-09-05,1.0
2823,,15:00:00,,36,Thursday,2018-09-06,2.0,2019-09-05,5.0
2824,,16:00:00,,36,Thursday,,,2019-09-05,17.0
2825,,20:00:00,,36,Thursday,,,2019-09-05,1.0
2826,,21:00:00,,36,Thursday,2018-09-06,1.0,2019-09-05,1.0
2827,,06:00:00,,36,Tuesday,,,2019-09-03,2.0
2828,,07:00:00,,36,Tuesday,,,2019-09-03,11.0
2829,,08:00:00,,36,Tuesday,2018-09-04,3.0,2019-09-03,4.0
2830,,10:00:00,,36,Tuesday,2018-09-04,3.0,,
2831,2017-09-05,11:00:00,3.0,36,Tuesday,,,2019-09-03,1.0
2832,,14:00:00,,36,Tuesday,,,2019-09-03,5.0
2833,2017-09-05,15:00:00,1.0,36,Tuesday,2018-09-04,7.0,2019-09-03,1.0
2834,,16:00:00,,36,Tuesday,,,2019-09-03,1.0
2835,,17:00:00,,36,Tuesday,,,2019-09-03,2.0
2836,,19:00:00,,36,Tuesday,2018-09-04,1.0,2019-09-03,2.0
2837,,20:00:00,,36,Tuesday,2018-09-04,4.0,,
2838,,06:00:00,,36,Wednesday,,,2019-09-04,7.0
2839,,07:00:00,,36,Wednesday,,,2019-09-04,9.0
2840,2017-09-06,08:00:00,3.0,36,Wednesday,,,2019-09-04,2.0
2841,,09:00:00,,36,Wednesday,2018-09-05,1.0,2019-09-04,7.0
2842,,11:00:00,,36,Wednesday,,,2019-09-04,2.0
2843,2017-09-06,12:00:00,4.0,36,Wednesday,,,2019-09-04,3.0
2844,,13:00:00,,36,Wednesday,,,2019-09-04,1.0
2845,,14:00:00,,36,Wednesday,2018-09-05,4.0,2019-09-04,1.0
2846,,15:00:00,,36,Wednesday,2018-09-05,3.0,2019-09-04,2.0
2847,2017-09-06,16:00:00,5.0,36,Wednesday,,,,
2848,,17:00:00,,36,Wednesday,2018-09-05,6.0,,
2849,,19:00:00,,36,Wednesday,,,2019-09-04,2.0
2850,,20:00:00,,36,Wednesday,2018-09-05,1.0,,
2851,2017-09-06,21:00:00,1.0,36,Wednesday,,,2019-09-04,2.0
2852,2017-09-15,06:00:00,1.0,37,Friday,,,,
2853,2017-09-15,07:00:00,2.0,37,Friday,,,2019-09-13,2.0
2854,,08:00:00,,37,Friday,,,2019-09-13,6.0
2855,,09:00:00,,37,Friday,2018-09-14,1.0,,
2856,,10:00:00,,37,Friday,2018-09-14,2.0,2019-09-13,2.0
2857,,12:00:00,,37,Friday,,,2019-09-13,4.0
2858,,13:00:00,,37,Friday,2018-09-14,4.0,2019-09-13,2.0
2859,,14:00:00,,37,Friday,2018-09-14,2.0,,
2860,,16:00:00,,37,Friday,,,2019-09-13,3.0
2861,,17:00:00,,37,Friday,,,2019-09-13,7.0
2862,,20:00:00,,37,Friday,2018-09-14,1.0,,
2863,,21:00:00,,37,Friday,,,2019-09-13,6.0
2864,,08:00:00,,37,Monday,2018-09-10,2.0,2019-09-09,1.0
2865,,10:00:00,,37,Monday,,,2019-09-09,2.0
2866,,11:00:00,,37,Monday,2018-09-10,1.0,2019-09-09,2.0
2867,2017-09-11,13:00:00,6.0,37,Monday,,,,
2868,,14:00:00,,37,Monday,,,2019-09-09,4.0
2869,2017-09-11,15:00:00,8.0,37,Monday,,,,
2870,,16:00:00,,37,Monday,,,2019-09-09,9.0
2871,,20:00:00,,37,Monday,2018-09-10,2.0,,
2872,,21:00:00,,37,Monday,2018-09-10,8.0,2019-09-09,1.0
2873,,05:00:00,,37,Saturday,2018-09-15,1.0,,
2874,,06:00:00,,37,Saturday,2018-09-15,4.0,,
2875,,07:00:00,,37,Saturday,,,2019-09-14,5.0
2876,,09:00:00,,37,Saturday,,,2019-09-14,1.0
2877,,10:00:00,,37,Saturday,2018-09-15,2.0,2019-09-14,1.0
2878,,11:00:00,,37,Saturday,,,2019-09-14,1.0
2879,,14:00:00,,37,Saturday,,,2019-09-14,6.0
2880,,15:00:00,,37,Saturday,2018-09-15,3.0,,
2881,,16:00:00,,37,Saturday,,,2019-09-14,4.0
2882,,19:00:00,,37,Saturday,2018-09-15,1.0,,
2883,2017-09-17,05:00:00,1.0,37,Sunday,,,,
2884,2017-09-17,06:00:00,1.0,37,Sunday,,,,
2885,2017-09-17,07:00:00,2.0,37,Sunday,,,2019-09-15,2.0
2886,2017-09-17,08:00:00,2.0,37,Sunday,,,,
2887,,09:00:00,,37,Sunday,,,2019-09-15,1.0
2888,2017-09-17,10:00:00,3.0,37,Sunday,,,2019-09-15,1.0
2889,,11:00:00,,37,Sunday,2018-09-16,1.0,2019-09-15,4.0
2890,,12:00:00,,37,Sunday,,,2019-09-15,3.0
2891,,13:00:00,,37,Sunday,,,2019-09-15,10.0
2892,,14:00:00,,37,Sunday,,,2019-09-15,12.0
2893,,15:00:00,,37,Sunday,2018-09-16,1.0,2019-09-15,6.0
2894,,16:00:00,,37,Sunday,,,2019-09-15,2.0
2895,2017-09-17,17:00:00,1.0,37,Sunday,2018-09-16,1.0,2019-09-15,2.0
2896,,19:00:00,,37,Sunday,2018-09-16,1.0,2019-09-15,6.0
2897,,20:00:00,,37,Sunday,,,2019-09-15,1.0
2898,2017-09-17,21:00:00,5.0,37,Sunday,,,,
2899,,07:00:00,,37,Thursday,2018-09-13,2.0,,
2900,,08:00:00,,37,Thursday,2018-09-13,2.0,2019-09-12,4.0
2901,,10:00:00,,37,Thursday,,,2019-09-12,3.0
2902,,11:00:00,,37,Thursday,,,2019-09-12,1.0
2903,2017-09-14,12:00:00,2.0,37,Thursday,2018-09-13,4.0,,
2904,2017-09-14,13:00:00,2.0,37,Thursday,,,2019-09-12,6.0
2905,,14:00:00,,37,Thursday,,,2019-09-12,5.0
2906,,15:00:00,,37,Thursday,,,2019-09-12,3.0
2907,,16:00:00,,37,Thursday,,,2019-09-12,2.0
2908,,17:00:00,,37,Thursday,2018-09-13,2.0,2019-09-12,12.0
2909,,18:00:00,,37,Thursday,2018-09-13,1.0,,
2910,,20:00:00,,37,Thursday,2018-09-13,1.0,,
2911,,21:00:00,,37,Thursday,2018-09-13,2.0,,
2912,,04:00:00,,37,Tuesday,2018-09-11,2.0,2019-09-10,1.0
2913,,07:00:00,,37,Tuesday,2018-09-11,2.0,2019-09-10,4.0
2914,,08:00:00,,37,Tuesday,,,2019-09-10,3.0
2915,2017-09-12,09:00:00,4.0,37,Tuesday,,,2019-09-10,3.0
2916,,10:00:00,,37,Tuesday,2018-09-11,1.0,2019-09-10,5.0
2917,,11:00:00,,37,Tuesday,,,2019-09-10,2.0
2918,,12:00:00,,37,Tuesday,,,2019-09-10,8.0
2919,,13:00:00,,37,Tuesday,,,2019-09-10,2.0
2920,,14:00:00,,37,Tuesday,,,2019-09-10,4.0
2921,2017-09-12,15:00:00,1.0,37,Tuesday,,,2019-09-10,3.0
2922,,16:00:00,,37,Tuesday,,,2019-09-10,2.0
2923,,17:00:00,,37,Tuesday,,,2019-09-10,2.0
2924,,20:00:00,,37,Tuesday,,,2019-09-10,1.0
2925,,21:00:00,,37,Tuesday,2018-09-11,1.0,2019-09-10,10.0
2926,,05:00:00,,37,Wednesday,,,2019-09-11,3.0
2927,,06:00:00,,37,Wednesday,,,2019-09-11,4.0
2928,,07:00:00,,37,Wednesday,2018-09-12,4.0,,
2929,,08:00:00,,37,Wednesday,2018-09-12,3.0,,
2930,,09:00:00,,37,Wednesday,,,2019-09-11,3.0
2931,,10:00:00,,37,Wednesday,2018-09-12,1.0,,
2932,,11:00:00,,37,Wednesday,2018-09-12,11.0,,
2933,,12:00:00,,37,Wednesday,,,2019-09-11,3.0
2934,,13:00:00,,37,Wednesday,2018-09-12,9.0,,
2935,,15:00:00,,37,Wednesday,,,2019-09-11,3.0
2936,,16:00:00,,37,Wednesday,,,2019-09-11,3.0
2937,,20:00:00,,37,Wednesday,,,2019-09-11,1.0
2938,,21:00:00,,37,Wednesday,2018-09-12,2.0,2019-09-11,2.0
2939,,06:00:00,,38,Friday,2018-09-21,1.0,,
2940,2017-09-22,07:00:00,2.0,38,Friday,2018-09-21,1.0,2019-09-20,1.0
2941,,08:00:00,,38,Friday,2018-09-21,4.0,2019-09-20,1.0
2942,,09:00:00,,38,Friday,2018-09-21,3.0,,
2943,2017-09-22,10:00:00,3.0,38,Friday,2018-09-21,2.0,,
2944,,11:00:00,,38,Friday,2018-09-21,2.0,2019-09-20,5.0
2945,,14:00:00,,38,Friday,2018-09-21,3.0,2019-09-20,4.0
2946,,15:00:00,,38,Friday,,,2019-09-20,10.0
2947,,16:00:00,,38,Friday,,,2019-09-20,2.0
2948,,18:00:00,,38,Friday,2018-09-21,2.0,2019-09-20,2.0
2949,,19:00:00,,38,Friday,,,2019-09-20,2.0
2950,,20:00:00,,38,Friday,2018-09-21,3.0,,
2951,,21:00:00,,38,Friday,,,2019-09-20,1.0
2952,,05:00:00,,38,Monday,2018-09-17,1.0,,
2953,,06:00:00,,38,Monday,2018-09-17,5.0,,
2954,,07:00:00,,38,Monday,,,2019-09-16,2.0
2955,,08:00:00,,38,Monday,2018-09-17,5.0,,
2956,,09:00:00,,38,Monday,,,2019-09-16,3.0
2957,2017-09-18,11:00:00,3.0,38,Monday,2018-09-17,1.0,2019-09-16,5.0
2958,,12:00:00,,38,Monday,,,2019-09-16,1.0
2959,2017-09-18,13:00:00,6.0,38,Monday,,,2019-09-16,1.0
2960,,14:00:00,,38,Monday,2018-09-17,13.0,2019-09-16,12.0
2961,2017-09-18,16:00:00,3.0,38,Monday,,,,
2962,,20:00:00,,38,Monday,2018-09-17,4.0,2019-09-16,2.0
2963,2017-09-18,21:00:00,1.0,38,Monday,2018-09-17,3.0,2019-09-16,4.0
2964,,08:00:00,,38,Saturday,,,2019-09-21,1.0
2965,,09:00:00,,38,Saturday,2018-09-22,3.0,2019-09-21,8.0
2966,,10:00:00,,38,Saturday,2018-09-22,5.0,2019-09-21,2.0
2967,,12:00:00,,38,Saturday,2018-09-22,7.0,,
2968,,13:00:00,,38,Saturday,,,2019-09-21,3.0
2969,,14:00:00,,38,Saturday,2018-09-22,3.0,2019-09-21,3.0
2970,,16:00:00,,38,Saturday,2018-09-22,4.0,2019-09-21,2.0
2971,,17:00:00,,38,Saturday,,,2019-09-21,9.0
2972,2017-09-23,20:00:00,2.0,38,Saturday,2018-09-22,2.0,,
2973,,05:00:00,,38,Sunday,2018-09-23,1.0,,
2974,,07:00:00,,38,Sunday,2018-09-23,2.0,,
2975,,08:00:00,,38,Sunday,,,2019-09-22,2.0
2976,,09:00:00,,38,Sunday,2018-09-23,3.0,,
2977,,10:00:00,,38,Sunday,2018-09-23,4.0,,
2978,,13:00:00,,38,Sunday,,,2019-09-22,1.0
2979,2017-09-24,14:00:00,1.0,38,Sunday,,,2019-09-22,3.0
2980,2017-09-24,15:00:00,1.0,38,Sunday,,,,
2981,2017-09-24,16:00:00,4.0,38,Sunday,2018-09-23,5.0,2019-09-22,2.0
2982,2017-09-24,17:00:00,2.0,38,Sunday,,,,
2983,,18:00:00,,38,Sunday,,,2019-09-22,6.0
2984,,19:00:00,,38,Sunday,,,2019-09-22,2.0
2985,2017-09-24,20:00:00,2.0,38,Sunday,2018-09-23,6.0,2019-09-22,1.0
2986,,04:00:00,,38,Thursday,2018-09-20,5.0,,
2987,,05:00:00,,38,Thursday,2018-09-20,1.0,,
2988,,09:00:00,,38,Thursday,,,2019-09-19,4.0
2989,,11:00:00,,38,Thursday,,,2019-09-19,11.0
2990,,12:00:00,,38,Thursday,,,2019-09-19,2.0
2991,,13:00:00,,38,Thursday,2018-09-20,2.0,,
2992,,14:00:00,,38,Thursday,2018-09-20,12.0,2019-09-19,9.0
2993,,15:00:00,,38,Thursday,2018-09-20,5.0,,
2994,,16:00:00,,38,Thursday,,,2019-09-19,2.0
2995,,17:00:00,,38,Thursday,2018-09-20,2.0,,
2996,,18:00:00,,38,Thursday,,,2019-09-19,2.0
2997,,21:00:00,,38,Thursday,2018-09-20,3.0,2019-09-19,1.0
2998,,05:00:00,,38,Tuesday,2018-09-18,2.0,,
2999,,06:00:00,,38,Tuesday,2018-09-18,2.0,,
3000,,07:00:00,,38,Tuesday,,,2019-09-17,9.0
3001,,08:00:00,,38,Tuesday,2018-09-18,2.0,2019-09-17,3.0
3002,2017-09-19,09:00:00,1.0,38,Tuesday,2018-09-18,2.0,,
3003,,10:00:00,,38,Tuesday,,,2019-09-17,1.0
3004,,12:00:00,,38,Tuesday,2018-09-18,4.0,,
3005,,13:00:00,,38,Tuesday,2018-09-18,2.0,,
3006,2017-09-19,14:00:00,2.0,38,Tuesday,2018-09-18,1.0,,
3007,2017-09-19,15:00:00,2.0,38,Tuesday,,,,
3008,2017-09-19,16:00:00,1.0,38,Tuesday,2018-09-18,3.0,2019-09-17,8.0
3009,,17:00:00,,38,Tuesday,2018-09-18,1.0,,
3010,,18:00:00,,38,Tuesday,2018-09-18,2.0,,
3011,,20:00:00,,38,Tuesday,2018-09-18,8.0,2019-09-17,1.0
3012,,21:00:00,,38,Tuesday,,,2019-09-17,2.0
3013,,05:00:00,,38,Wednesday,2018-09-19,1.0,,
